31;817000705;0;1;COLOMBINA DEL CAUCA S.A ;C1081;1996-12-10;ACTIVA;PARQUE INDUSTRIAL EL PARAISO KM2 VIA SAN JULIAN;CAUCA;SANTANDER-DE-QUILICHAO-CAUCA;PARQUE INDUSTRIAL EL PARAISO KM2 VIA SAN JULIAN;CAUCA;SANTANDER-DE-QUILICHAO-CAUCA;COL;8295305;3214815419;ilopez@colombina.com  ;45723;0;0;Si;03. LIMPIO
32;900611617;0;1;AMBIOCOM S.A.S;C2011;2013-04-02;ACTIVA;KM 2 VIA ROZO CORREGIMIENTO PALMASECA ATRAS DE IND LICORES VALLE;VALLE;PALMIRA-VALLE;AV 6 A BIS 35 NORTE 100 BL LC F 802;VALLE;CALI-VALLE;COL;6515300;3116692756;karina.bedoya@ambiocom.com;869650-16;0;0;Si;03. LIMPIO
33;800060704;0;1;KAMEX INTERNATIONAL SAS;C3250;1989-04-07;ACTIVA;VARIANTE VAJOCA LOTE 2 VEREDA CALAHORRA;CUNDINAMARCA;CAJICA-CUNDINAMARCA;VTE CAJICA LOTE 2 VEREDA CALAHORRA;CUNDINAMARCA;CAJICA-CUNDINAMARCA;COL;5932525;3154953721;subdireccion.contable@kamexinternational.com.co;366789;0;0;Si;03. LIMPIO
34;900887433;0;1;CNPX SAS;M7010;2015-09-07;ACTIVA;Calle 93 # 19-55 piso 5;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Calle 93 # 19-55 piso 5;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;4845808;3185764141;notificacionesgeneral@cnpx.com.co;2613761;0;0;Si;03. LIMPIO
35;900580854;0;1;FARO INVESTMENTS SAS;L6810;2012-12-31;ACTIVA;CRA 27 A 68 50;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 27 A 68 50;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3113988;3212716306;yromero@ramo.com.co ;2282364;0;0;Si;03. LIMPIO
36;900736003;0;1;ZONA FRANCA PIR SAS;C1081;2014-05-28;ACTIVA;CR 27A 68 50 CR 27A 68 50 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AV TRONCAL DE OCCIDENTE 20 85 BG29;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;COL;4375700;3118103135;monica.mora@zonafrancapir.com.co;88624;0;0;Si;03. LIMPIO
37;890926803;0;1;ESTUDIO DE MODA SAS;C1410;1980-09-22;ACTIVA;CR 35 15B 143 ED 35 PALMS PISO 9;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CR 35 15B 143 ED 35 PALMS PISO 9;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;2653111;3117701619;gcperez@estudiodemoda.com.co;21-051492-12;0;0;Si;03. LIMPIO
38;900229147;0;1;GRUPO MCM COLOMBIA S.A.S.;K6494;2008-07-09;ACTIVA;CRA 43A 6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CRA 43A  6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;4446209;3155050875;slondono@kaltex.com.co;21-400601-12;0;0;Si;03. LIMPIO
39;900229139;0;1;MOSJAK S.A.S;K6494;2008-07-09;ACTIVA;CRA 43A  6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CRA 43A  6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;4446209;3155050875;slondono@kaltex.com.co;21-400600-12;0;0;Si;03. LIMPIO
40;900229144;0;1;VIGORIS S.A.S.;K6494;2008-07-15;ACTIVA;CRA 43A  6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CRA 43A  6 SUR 15  OF 454;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;4446209;3155050875;slondono@kaltex.com.co;21-400599-12;0;0;Si;03. LIMPIO
41;900537821;0;1;RED INDUSTRIAL COLOMBIANA SAS;C1090;2012-07-12;ACTIVA;CL 3 CR 2 3 VDA EL PALMITO;CORDOBA;CIENAGA-DE-ORO-CORDOBA;CL 3 CR 2 3 VDA EL PALMITO;CORDOBA;CIENAGA-DE-ORO-CORDOBA;COL;7568888;3205639642;info-col@athfoods.com;119166;0;0;Si;03. LIMPIO
42;811020804;0;1;CONALTURA CONSTRUCCION Y VIVIENDA S.A;F4111;1999-09-15;ACTIVA;CL 5 A 39 194 IN 501;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CL 5 A 39 194 IN 501;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;2662277;3104374121;conaltura@une.net.co ;1-261091-04;0;0;Si;03. LIMPIO
43;901156112;0;1;BOTANAS S.A.S.;C1089;2018-02-05;ACTIVA;AV 37B NO 42 240;ANTIOQUIA;ITAGUI-ANTIOQUIA;AV 37B NO 42 240;ANTIOQUIA;ITAGUI-ANTIOQUIA;COL;3220203;3183475808;administracion@botanas.com.co;206985;0;0;Si;03. LIMPIO
44;891856718;0;1;DUFLO SERVICIOS INTEGRALES SAS;I5611;1985-12-27;ACTIVA;AUT MEDELLIN KM 1,8 BODEGA 3;CASANARE;YOPAL-CASANARE;CR 17 A 31 15  BRR EL 20 DE JULIO;CASANARE;YOPAL-CASANARE;COL;8966336;3174402351;notificaciones@duflosa.com;504;0;0;Si;03. LIMPIO
45;900877501;0;1;TURMALINA MATE SAS;M7010;2015-07-07;ACTIVA;CL 19NRO 43G 140 LC8;ANTIOQUIA;ANTIOQUIA-ANTIOQUIA;CL 19 NRO 43G 140 LC 8;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;5602300;3218317149;focontador.eche@gmail.com;22-541544-12;0;0;Si;03. LIMPIO
46;890113304;0;1;INDUSTRIAL GIESEKEN Y CIA S. EN C.;I5512;1983-11-02;ACTIVA;CRA 47 NO 74 - 69;ATLANTICO;BARRANQUILLA-ATLANTICO;CRA 47 NO 74 - 69;ATLANTICO;BARRANQUILLA-ATLANTICO;COL;3049488;3013450984;industrialgieseken@hotmail.com;17913;0;0;No;0
47;860511886;0;1;INDUSTRIAS LA CORUNA SAS;C1020;1983-02-07;ACTIVA;AUTOP. MEDELLIN KM7 PARQUE CELTA BOD38  AUTOP. MEDELLIN KM7 PARQUE CELTA TRADE BOD38  ;CUNDINAMARCA;FUNZA-CUNDINAMARCA;AUTOP. MEDELLIN KM7 PARQUE CELTA TRADE BOD38 AUTOP.MEDELLIN KM7 PARQUE CELTA BOD38 AU ;CUNDINAMARCA;FUNZA-CUNDINAMARCA;COL;8985364;3138317567;diaz.victor@industriaslacoruna.com ;93451;0;0;Si;03. LIMPIO
48;800068713;0;1;Oleoducto de Colombia S.A.;H4930;1989-07-10;ACTIVA;CALLE 113 NO 7 - 80 PISO 13;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 113 NO 7 - 80 PISO 13;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3198800;3214911629;natalia.delacalle@oleoductodecolombia.com;381639;0;0;Si;03. LIMPIO
49;900129331;0;1;EMC INFORMATION SYSTEMS COLOMBIA LTDA;J6202;2007-01-22;ACTIVA;EDIFICIO TORRE SAMSUNG CR 7 113 43 OF 1401 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;EDIFICIO TORRE SAMSUNG CR 7 113 43 OF 1401;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6580900;3212543231;NOTIFICACIONESDELLEMCCOLOMBIA@EMC.COM;1665145;0;0;Si;03. LIMPIO
50;900432307;0;1;SAC BE VENTURES COLOMBIA S A S;I5511;2011-04-15;ACTIVA;Dg 25 G 66 P 1;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Dg 25 G 95 66 P 1;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7462670;3003641254;agomezs@hotelescity.com;2090667;0;0;Si;03. LIMPIO
51;900017447;0;1;FALABELLA DE COLOMBIA S.A.;G4719;2005-02-24;ACTIVA;CALLE 99 #11 A 32 P 2 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 99 #11 A 32 P 2 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7420404;3222737252;oduenas@falabella.com.co ;1461091;0;0;Si;03. LIMPIO
52;830146410;0;1;EXXONMOBIL EXPLORATION COLOMBIA LIMITED;B0610;2004-08-13;ACTIVA;CARRERA 7 NO. 99 53 TORRE 2 OF. 401;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 7 NO. 99 53 TORRE 2 OFC. 401;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6283494;3102182892;mayely.montealegre@exxonmobil.com;1407857;NASSAU;077 - BAHAMAS;Si;03. LIMPIO
53;800203758;0;1;CHT COLOMBIANA LTDA;G4690;1993-07-16;ACTIVA;Calle 84 sur 37 10 bodega 119-120;ANTIOQUIA;MEDELLIN-ANTIOQUIA;Calle 84 sur 37 10 bodega 119-120;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;4444838;3155563995;info@cht.com.co;140802;0;0;Si;03. LIMPIO
54;900375704;0;1;CONDOMINIO LA TOSCANA SAS;F4111;2010-08-10;ACTIVA;CARRERA 7 No. 155C-20 T E EDIFICIO NORTH POINT OFICINA 1401 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 7 No. 155C-20 T E EDIFICIO NORTH POINT OFICINA 1401 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7443815;3125820212;oficina.bogota@disarcosa.com ;2017001;0;0;Si;03. LIMPIO
55;817000724;0;1;METREX SA;C2651;1996-12-17;ACTIVA;PARQUE INDUSTRIAL LOTE 3E;CAUCA;POPAYAN-CAUCA;PARQUE INDUSTRIAL LOTE 3E;CAUCA;POPAYAN-CAUCA;COL;8245800;3137223683;rosario.aguirre@metrex.com.co;45713;0;0;Si;03. LIMPIO
56;800137960;0;1;EFICACIA SA;N8299;1991-08-12;ACTIVA;AV. 5 NRO 23 A N 35 ;VALLE;CALI-VALLE;AV. 5 NRO 23 A N 35;VALLE;CALI-VALLE;COL;3808955;3176393993;notificaciónjudicial@eficacia.com.co;295650-4;0;0;Si;03. LIMPIO
57;900495729;0;1;MODA HOME S.A.S. ;G4759;2012-02-07;ACTIVA;BG GUADALETE VDA FUSCA AUT NORTE KM 21  ;CUNDINAMARCA;CHIA-CUNDINAMARCA;BG GUADALETE VDA FUSCA AUT NORTE KM 21 ;CUNDINAMARCA;CHIA-CUNDINAMARCA;COL;6672200;3223452507;notificaciones@texmoda.com.co ;2179007;0;0;Si;03. LIMPIO
58;900591504;0;1;PACIFIC PROPERTIES S.A.S.  ;L6810;2013-02-11;ACTIVA;KR 7 No. 74 - 21 P6  ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;KR 7 No. 74 - 21 P6 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;2170880;3223452507;notificaciones@texmoda.com.co ;2293164;0;0;Si;03. LIMPIO
59;900118612;0;1;COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA S.A. ;G4662;2006-11-15;ACTIVA;CLL 8B  65-191 LOCAL 140 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CLL 8B  65-191 LOCAL 140 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;4442163;3216292327;info@meprecol.com ;21-371754-04 ;0;0;Si;03. LIMPIO
60;830048328;0;1;ORAFA S.A. ;G4774;1998-08-14;ACTIVA;CALLE 134A # 17-86;BOGOTA D.C.;USAQUEN-BOGOTA D.C.;CALLE 134A # 17-86;BOGOTA D.C.;USAQUEN-BOGOTA D.C.;COL;7446044;3152234345;GERENCIA@ORAFA.COM.CO;886725;0;0;Si;03. LIMPIO
61;800069103;0;1;CI EXPORDENT SA;G4645;1989-06-15;ACTIVA;CR 53 50 09 KM 22 AUT MEDELLIN BOGOTA;ANTIOQUIA;GUARNE-ANTIOQUIA;CR 53  50  09 KM 22 AUT MEDELLIN BOGOTA ;ANTIOQUIA;GUARNE-ANTIOQUIA;COL;3504700;3146315501;hjmartinez@expordent.com;86836;0;0;Si;03. LIMPIO
62;900494134;0;1;REAL PROPERTIES S.A.S.;N7730;2012-01-04;ACTIVA;CR 7  74 21 PISO 6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 7  74 21 PISO 6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6672200;3223452507;notificaciones@texmoda.com.co;2168133;0;0;Si;03. LIMPIO
63;830074222;0;1;SYNGENTA SA ;C2021;2000-07-28;ACTIVA;Carrera 7 # 116 - 50 Edificio WeWork ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Carrera 7 # 116 - 50 Edificio WeWork ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6538777;3143966548;jorge.flevaris@syngenta.com;1029465;0;0;Si;03. LIMPIO
64;900154981;0;1;A&D PROYECTOS S.A.S. ;M7110;2007-06-01;ACTIVA;CR 7 No 74 21 PISO 6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 7 No 74 21 PISO 6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6672200;3223452507;notificaciones@texmoda.com.co;1708863;0;0;Si;03. LIMPIO
65;860074408;0;1;SERO SERVICIOS OCASIONALES S.A.S.;N7820;1980-02-08;ACTIVA;CARRERA 45 A No. 93-86;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 45 A No. 93-86;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7424979;3123122208;contabilidad@sero.com.co;131287;0;0;Si;03. LIMPIO
66;900232961;0;1;TENDENZA NOVA S.A.S.;G4771;2008-07-21;ACTIVA;BG GUADALETE VDA FUSCA AUT NORTE KM 21 ;CUNDINAMARCA;CHIA-CUNDINAMARCA;BG GUADALETE VDA FUSCA AUT NORTE KM 21 ;CUNDINAMARCA;CHIA-CUNDINAMARCA;COL;6672200;3223452507;notificaciones@texmoda.com.co ;1820537;0;0;Si;03. LIMPIO
67;900155619;0;1;ESPACIO Y ESTILO SAS ;L6810;2007-05-25;ACTIVA;CRA 7 74 21 PISO 6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;KM 21 AUT NTE LOTE GUADALETE VDA FUSCA;CUNDINAMARCA;CHIA-CUNDINAMARCA;COL;6672200;3223452507;notificaciones@texmoda.com.co ;1712565;0;0;Si;03. LIMPIO
68;900610705;0;1;ENERGY LIVING S.A.S.;F4111;2012-11-25;ACTIVA;CARRERA 29C # 10C-125;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CARRERA 29C # 10C-125;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;3224740;3108422463;javierlondono@javierlondono.com.co;21-486706-12;0;0;Si;03. LIMPIO
69;806007838;0;1;GUARDIAN DE COLOMBIA SAS;G4663;2000-03-30;ACTIVA;MAMONAL KM 6 PARQUIAMERICA MZ D BODEGA 2;BOLIVAR;CARTAGENA-BOLIVAR;MAMONAL KM 6 PARQUIAMERICA MZ D BODEGA 2;BOLIVAR;CARTAGENA-BOLIVAR;COL;6685448;3158966148;YBLANCO@GUARDIAN.COM;09-149544-12;0;0;Si;03. LIMPIO
