2561;830035904;0;0;HAVAS MEDIA COLOMBIA S.A.S.;M7310;1997-09-17;ACTIVA;CRA. 7 NO. 71 - 21 T.A P. 12;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA. 7 NO. 71 - 21 T.A P. 12;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3173010;3214402482.0;notificaciones.colombia@havasmg.com;822442;0;0;Si;03. LIMPIO
2562;890925215;0;0;C.I. PRODUCTOS AUTOADHESIVOS ARCLAD S.A.;C1709;1980-07-07;ACTIVA;AUTOPISTA MEDELLIN BOGOTA KM 34;ANTIOQUIA;RIONEGRO-ANTIOQUIA;AUTOPISTA MEDELLIN BOGOTA KM 34;ANTIOQUIA;RIONEGRO-ANTIOQUIA;COL;4480530;3154373939.0;fernando.castano@arclad.com;97;0;0;Si;03. LIMPIO
2563;890904815;0;0;ARQUITECTOS E INGENIEROS ASOCIADOS SA EN REORGANIZACIÓN;F4112;1949-09-15;ACUERDO DE REORGANIZACION;CRA 35A VÍA LAS PALMAS No. 15B 35 P96;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CRA 35A VÍA LAS PALMAS No. 15B 35 P96;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;2664400;3216169931.0;impuestos@aia.com.co;21-007146-4;0;0;Si;03. LIMPIO
2564;900017459;0;0;INVERSIONES FALABELLA DE COLOMBIA S.A.;K6613;2005-02-24;ACTIVA;CALLE 99 #11 A 32 P 2;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 99 #11 A 32 P 2;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7420404;3222737252.0;oduenas@falabella.com.co;1460515;0;0;Si;03. LIMPIO
2565;900531210;0;0;Cenit Transporte y Logistica de Hidrocarburos S.A.S.;H4930;2012-06-15;ACTIVA;CALLE 113 # 7 80 PISOS 12 Y 13;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 113 # 7 80 PISO 12 Y 13 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3198800;3175152581.0;notificacionesjudiciales@cenit-transporte.com;2224959;0;0;Si;03. LIMPIO
2566;830068119;0;0;VITALIS SACI;G4645;2000-02-10;ACTIVA;CARRERA 69 #98A - 45 OFICINA 702;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 69 #98A - 45 OFICINA 702;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;4257000;3112221636.0;juridica@vitalis.com.co;995355;0;0;Si;03. LIMPIO
2567;800099903;0;0;CARVAJAL EDUCACION S.A.S.;C1709;1990-03-28;ACTIVA;CALLE 15 No. 32-234;VALLE;YUMBO-VALLE;CALLE 15 No. 32-234;VALLE;YUMBO-VALLE;COL;6668300;3008067274.0;impuesto.carvajal@carvajal.com;621142-16;0;0;Si;03. LIMPIO
2568;890800718;0;0;SUCESORES DE JOSE JESUS RESTREPO & CIA. S.A. CASA LUKER S.A.;G4631;1935-10-11;ACTIVA;CRA 23 64B-33 TORRE A;CALDAS;MANIZALES-CALDAS;CRA 23 64B-33 TORRE A;CALDAS;MANIZALES-CALDAS;COL;8879510;3148881626.0;dosorio@casaluker.com.co;2817;0;0;Si;03. LIMPIO
2569;890908901;0;0;INDUSTRIAL CONCONCRETO S.A.S.;F4290;1970-10-21;ACTIVA;CL 5 B 21 24;ANTIOQUIA;GIRARDOTA-ANTIOQUIA;CL 5 B 21 24;ANTIOQUIA;GIRARDOTA-ANTIOQUIA;COL;2890060;3147012156.0;info@industrialcc.co;21-489006-12;0;0;Si;03. LIMPIO
2570;860009808;0;0;Holcim (Colombia) S A;C2394;1955-07-14;ACTIVA;Cll 113  7 45  piso 12 torre B Of 1201;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Cll 113  7 45  piso 12 torre B Of 1201;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6575300;3138886803.0;info.colombia@lafargeholcim.com;12255;0;0;Si;03. LIMPIO
2571;860000006;0;0;TEAM FOODS COLOMBIA SA;C1030;1959-09-21;ACTIVA;CALLE 45 A SUR No 56-21;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 45 A SUR No 56-21;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7709000;3115165452.0;jdavila@alianzateam.com;11335;0;0;Si;03. LIMPIO
2572;900612501;0;0;CHM MINERIA SAS;G4659;2013-04-17;ACTIVA;AVENIDA LAS AMERICAS N 50 51;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AVENIDA LAS AMERICAS N 50 51;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;4470555;3138282237.0;chm.legal@somosgrupo-a.com;2316150;0;0;Si;03. LIMPIO
2573;830113608;0;0;BIENES Y COMERCIO S.A.;L6820;2002-12-24;ACTIVA;CRA 13 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1234575;0;0;Si;03. LIMPIO
2574;800148160;0;0;INPROICO S.A.;K6494;1991-11-27;ACTIVA;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;479766;0;0;Si;03. LIMPIO
2575;900104079;0;0;EL ZUQUE S.A.;K6494;2006-08-30;ACTIVA;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1631032;0;0;Si;03. LIMPIO
2576;900104081;0;0;AMINVERSIONES S.A..;K6494;2006-08-30;ACTIVA;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1631039;0;0;Si;03. LIMPIO
2577;901142543;0;0;ACTIVOS TESALIA S.A.S.;K6494;2017-12-26;ACTIVA;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 No 26 45 PISO 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;2900947;0;0;Si;03. LIMPIO
2578;800001204;0;0;INVERSIONES URAPANES S.A.S.;A0124;1986-12-30;ACTIVA;CRA 13 #93-68 OF 305;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALL 6 #3-71;CAUCA;GUACHENE-CAUCA;COL;3930365;3143447115.0;lvelasquez@grupotek.com.co;81616;0;0;Si;03. LIMPIO
2579;890300005;0;0;CARVAJAL PROPIEDADES E INVERSIONES S.A.;K6499;1941-05-13;ACTIVA;CALLE 29 Nte 6A40;VALLE;CALI-VALLE;CALLE 29 Nte 6A40;VALLE;CALI-VALLE;COL;6510550;6510550.0;impuesto.carvajal@carvajal.com;5401-4;0;0;Si;03. LIMPIO
2580;900191693;0;0;UNIQUE PROPERTIES SAS ;L6810;2007-12-27;ACTIVA;CARRERA 7 74 21 P6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 7 74 21 P6;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6672200;3223452507.0;NOTIFICACIONES@TEXMODA.COM.CO ;1761409;0;0;Si;03. LIMPIO
2581;860004902;0;0;PROVEEDORA DE PAPELES ANDINA S.A.S.  ;N8299;1958-01-13;ACTIVA; CRA 21 # 10-300;VALLE;YUMBO-VALLE;CRA 21 # 10-300;VALLE;YUMBO-VALLE;COL;6512000;576512000.0;propandinajuridica@propal.com.co;829948-16;0;0;Si;03. LIMPIO
2582;830113601;0;0;ACTIUNIDOS S.A.;K6494;2002-12-24;ACTIVA;CRA 13 26 45 P 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 26 45 P 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;LSANCHEZ@SADINSA.COM;1234567;0;0;Si;03. LIMPIO
2583;830113603;0;0;RENDIFIN S.A.;K6494;2002-12-24;ACTIVA;CARRERA 13 26 45 P 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CARRERA 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1234569;0;0;Si;03. LIMPIO
2584;830113604;0;0;RELANTANO S.A.;K6494;2002-12-24;ACTIVA;CRA 13 26 45 P 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 26 45 P 11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1234570;0;0;Si;03. LIMPIO
2585;860401123;0;0;PETREOS S.A.S.;B0811;1981-10-01;ACTIVA;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;162816;0;0;Si;03. LIMPIO
2586;800148159;0;0;INDICOMERSOCIOS S.A.;K6494;1991-11-28;ACTIVA;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;479772;0;0;Si;03. LIMPIO
2587;800148163;0;0;SOSACOL S.A.;K6494;1991-11-28;ACTIVA;CRA 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;479752;0;0;Si;03. LIMPIO
2588;900257179;0;0;INVERSIONES ESCORIAL S.A.;K6494;2008-12-12;ACTIVA;CRA 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1857570;0;0;Si;03. LIMPIO
2589;900104080;0;0;SOCINEG S.A.;K6494;2006-08-30;ACTIVA;Cra 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Cra 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;1631037;0;0;Si;03. LIMPIO
2590;800027082;0;0;CODENEGOCIOS S.A.;K6494;1988-02-29;ACTIVA;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Carrera 13 26 45 P11;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7430000;3153079760.0;lsanchez@sadinsa.com;319644;0;0;Si;03. LIMPIO
2591;860402513;0;0;TEMPORA S.A.S.;K6613;1982-09-27;ACTIVA;CL 26 68B-70;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CL 26 68B-70;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;2940100;312940100.0;notificacionestempora@eltiempo.com;178582;0;0;Si;03. LIMPIO
2592;890201210;0;0;Empresa de Telecomunicaciones de Bucaramanga S.A. E.S.P.;J6110;1997-05-30;ACTIVA;Calle 36 No 14-71;SANTANDER;BUCARAMANGA-SANTANDER;Calle 36 No 14-71;SANTANDER;BUCARAMANGA-SANTANDER;COL;6309231;3164704180.0;corporativo@telebucaramanga.com.co;05-061994-04;0;0;Si;03. LIMPIO
2593;830111922;0;0;INVERSIONES MSJ Y CIA S EN C;I5619;2002-11-21;ACTIVA;CR 18A 137 80;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 18A 137 80;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6333300;3165250186.0;gerenciaadministrativa@booksandbooks.com.co;1229341;0;0;Si;03. LIMPIO
2594;860003831;0;0;PRODUCTOS RAMO SAS;C1081;1959-11-09;ACTIVA;KR 27A 68 50;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;KR 27A 68 50;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;4375700;3143191486.0;ramoteescucha@ramo.com.co ;1136;0;0;Si;03. LIMPIO
2595;860533413;0;0;IRCCSAS;I5611;1987-09-11;ACTIVA;AK 45 232 35 LC 4 113;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AK 45 232 35 LC 4 113;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6684545;3185778732.0;tortiz@alimentosalconsumidor.com;271894;0;0;Si;03. LIMPIO
2596;900328834;0;0;PJ COL SAS ;I5619;2009-12-15;ACTIVA;AK 45 232 35 LC 4 113 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AK 45 232 35 LC 4 113 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6684545;3185778732.0;TORTIZ@ALIMENTOSALCONSUMIDOR.COM ;1950920;0;0;Si;03. LIMPIO
2597;900226833;0;0;NEW BRANDS SAS;C1040;2008-06-13;ACTIVA;AK 45 232 - 35 LC 4-113 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AK 45 232 - 35 LC 4-113 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6684545;3118530361.0;tortiz@alimentosalconsumidor.com;1814262;0;0;Si;03. LIMPIO
2598;891304849;0;0;INGENIERIA MAQUINARIA Y EQUIPOS DE COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA;G4653;1986-11-06;ACTIVA;RECTA CALI PALMIRA KM8;VALLE;PALMIRA-VALLE;RECTA CALI PALMIRA KM8;VALLE;PALMIRA-VALLE;COL;6666605;3218155672.0;contador@imecol.com;14896;0;0;Si;03. LIMPIO
2599;817002510;0;0;CARVAJAL PULPA Y PAPEL SAS ZONA FRANCA PERMANENTE ESPECIAL  ;C1709;1998-11-09;ACTIVA;Vereda el Guabal Vía Ingenio La Cabaña ;CAUCA;CALOTO-CAUCA;Vereda el Guabal Vía Ingenio La Cabaña ;CAUCA;CALOTO-CAUCA;COL;6512000;6512000000.0;propalzf.juridica@propal.com.co ;53105;0;0;Si;03. LIMPIO
2600;900191557;0;0;INVERSIONES MOLANO CAMACHO SAS;K6613;2007-12-18;ACTIVA;CR 27 A 68 50  ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 27 A 68 50;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3113988;3212716306.0;hquintero@ramo.com.co;1761374;0;0;Si;03. LIMPIO
2601;830037774;0;0;DRUMMOND COAL MINING LLC;B0510;1997-10-29;ACTIVA;CALLE 72 10-07 OFICINA 1302;BOGOTA D.C.;CHAPINERO-BOGOTA D.C.;CALLE 72 10-07 OFICINA 1302;BOGOTA D.C.;CHAPINERO-BOGOTA D.C.;COL;5871000;3008667868.0;apoveda@drummondltd.com;831927;1000 URBAN CENTER DR SUITE 300 BIRMINGHAM  ALABAMA 35242;249 - ESTADOS UNIDOS;Si;03. LIMPIO
2602;860001022;0;0;CASA EDITORIAL EL TIEMPO S.A. ;M7310;1956-02-01;ACTIVA;AV CALLE 26 No. 68B 70;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;AV CALLE 26 No. 68B 70;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;2940100;312940100.0;notificaciones@eltiempo.com;7485;0;0;Si;03. LIMPIO
2603;890925108;0;0;PAPELES Y CARTONES S.A.;C1702;1980-04-11;ACTIVA;TRONCAL DEL NORDESTE # 999-18;ANTIOQUIA;BARBOSA-ANTIOQUIA;TRONCAL DEL NORDESTE # 999-18;ANTIOQUIA;BARBOSA-ANTIOQUIA;COL;4057000;3103706831.0;carlos.cruz@papelsa.com;21-048621-04;0;0;Si;03. LIMPIO
2604;830512304;0;0;CLOSTER PHARMA S.A.S EN REORGANIZACIÓN;G4645;2004-11-30;ACUERDO DE REESTRUCTURACIÓN;TV 21 98 71 PISO 7 ;BOGOTA D.C.;USAQUEN-BOGOTA D.C.;TV 21 98 71 PISO 7 ;BOGOTA D.C.;USAQUEN-BOGOTA D.C.;COL;2264757;3175630237.0;lalvarez@closterpharma.com;1439200;0;0;Si;03. LIMPIO
2605;860013704;0;0;GASES INDUSTRIALES DE COLOMBIA S.A.  ;C2011;1945-08-01;ACTIVA;CR 43A  3 SUR 130  TO 1 P 18;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CR 43A  3 SUR 130  TO 1 P 18 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;5400280;3113711672.0;magnolia.castano@cryogas.com.co  ;21-263551-04;0;0;Si;03. LIMPIO
2606;890930534;0;0;CADENA SA;C1811;1982-05-24;ACTIVA;CRA. 50 No. 97 A SUR - 150  ;ANTIOQUIA;LA-ESTRELLA-ANTIOQUIA;CRA. 50 No. 97 A SUR - 150;ANTIOQUIA;LA-ESTRELLA-ANTIOQUIA;COL;3786666;3147907500.0;martha.ruiz@cadena.com.co ;75498;0;0;Si;03. LIMPIO
2607;800244309;0;0;AXA ASISTENCIA COLOMBIA SA   AXA ASISTENCIA COLOMBIA SA   ;N8299;1994-09-22;ACTIVA;CL 102 17A 61 TR ED BEACON;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CL 102 17 A 61;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6462828;3153577123.0;sara.gonzale@axa-assistance.com.co;618180;0;0;Si;03. LIMPIO
2608;890906388;0;0;PROCOPAL S.A. ;F4210;1968-11-13;ACTIVA;CR 43 A 19 17 INT 506 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;ENTRADA A GIRARDOTA KM 25 DIAG A EPM ;ANTIOQUIA;GIRARDOTA-ANTIOQUIA;COL;4441188;3333333333.0;contabilidad@procopal.com ;21-005058-04 ;0;0;Si;03. LIMPIO
2609;860522602;0;0;PRODUCTOS CONDOR SAS;G4669;1994-10-19;ACTIVA;CRA 28 No 78-41;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 28 No 78-41;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6306900;3102291066.0;alvelasquezh@outlook.com;224610;0;0;Si;03. LIMPIO
2610;860031606;0;0;DIANA CORPORACION SAS ;C1051;1971-11-23;ACTIVA;CR 13 93 24;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 13 93 24 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6231799;3118765069.0;corporativo@dianacorporacion.com;48731;0;0;Si;03. LIMPIO
2611;811011779;0;0;RENTING COLOMBIA SAS ;N7710;1997-10-29;ACTIVA;CR 52 14 30 OF 340 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;CR 52 14 30 OF 340 ;ANTIOQUIA;MEDELLIN-ANTIOQUIA;COL;5200050;3202886542.0;JARIAS@RENTINGCOLOMBIA.COM ;21-233385-12 ;0;0;Si;03. LIMPIO
2612;900090506;0;0;PrimeFinanzas S.A.S.;K6613;2006-06-14;ACTIVA;Calle 75 # 5-59;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Calle 75 # 5-59;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7560809;3153211483.0;edominguez@valorem.com.co;1608542;0;0;Si;03. LIMPIO
2613;890300466;0;0;TECNOQUIMICAS S.A.;G4669;1957-06-12;ACTIVA;CALLE 23 NRO 7 39;VALLE;CALI-VALLE;CALLE 23 NRO 7 39;VALLE;CALI-VALLE;COL;8825555;3158401944.0;cmbenavides@tecnoquimicas.com;7049-4;0;0;Si;03. LIMPIO
2614;860036081;0;0;SCHRADER CAMARGO INGENIEROS ASOCIADOS S.A. ;F4290;1973-04-25;ACTIVA;KM 20 CTR CENTRAL DEL NORTE ;CUNDINAMARCA;CHIA-CUNDINAMARCA;KM 20 CTR CENTRAL DEL NORTE ;CUNDINAMARCA;CHIA-CUNDINAMARCA;COL;6683838;3163666872.0;info@schradercamargo.com ;35747;0;0;Si;03. LIMPIO
2615;901131258;0;0;SOCIEDAD DE INVERSIONES MONTANA S.A.S;K6613;2017-11-10;ACTIVA;CRA 13 #93-68 OF 305;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CRA 13 #93-68 OF 305;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;6218818;3143447115.0;lvelasquez@grupotek.com.co;2890855;0;0;Si;03. LIMPIO
2616;802021888;0;0;Promisol S.A.S.;B0910;2003-09-22;ACTIVA;Calle 66 No 67 - 123;ATLANTICO;BARRANQUILLA-ATLANTICO;Calle 66 No 67 - 123;ATLANTICO;BARRANQUILLA-ATLANTICO;COL;3713444;3117113511.0;psi@promigas.com;358649;0;0;Si;03. LIMPIO
2617;830106920;0;0;LABORATORIOS BIOPAS SA ;G4645;2019-03-28;ACTIVA;CALLE 127A  53A-45 T2  OF 1202;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 127A  53A-45 T2  OF 1202;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;7432121;3202753214.0;ccardozo@biopasgroup.com;1203564;0;0;Si;03. LIMPIO
2618;891300513;0;0;INGENIO PICHICHI S.A. ;C1071;1941-04-01;ACTIVA;CL 36 NORTE NRO 6A - 65 WORL TRADE CENTER CALI - PACIFIC MALL PISO 13 OFICINA 1303 - 1304  ;VALLE;CALI-VALLE;CL 36 NORTE NRO 6A - 65 WORL TRADE CENTER CALI - PACIFIC MALL PISO 13 OFICINA 1303 - 1304  ;VALLE;CALI-VALLE;COL;6600101;3207829520.0;lvlopez@ingeniopichichi.com  ;727522-4;0;0;Si;03. LIMPIO
2619;830122774;0;0;PC SMART SAS;G4652;2003-05-26;ACTIVA;AV TRONCAL DE OCCIDENTE  20 85 BG 56A ;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;AV. TRONCAL DE OCC 20-85 BG 56 A;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;COL;7442144;3134677258.0;notificaciones@pcsmart.com.co;92539;0;0;Si;03. LIMPIO
2620;860075208;0;0;COMERCIALIZADORA CALYPSO S.A.S ;G4719;1980-04-16;ACTIVA;CALLE 11A  35 36 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CALLE 11A  35 36 ;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;2417800;3203032743.0;contab.dalase@orgcalypso.com ;133457;0;0;Si;03. LIMPIO
2621;900525906;0;0;CORFERIAS INVERSIONES S.A.S.;L6820;2012-05-21;ACTIVA;CR 37 24 67;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;CR 37 24 67;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;COL;3810000;3112459185.0;jsanchez@corferias.com;2215938;0;0;Si;03. LIMPIO
2622;800204226;0;0;PIC COLOMBIA S.A.S.;A0144;1993-08-13;ACTIVA;CR 48 NRO 26 SUR 181 LC 101;ANTIOQUIA;ENVIGADO-ANTIOQUIA;CR 48 NRO 26 SUR 181 LC 101;ANTIOQUIA;ENVIGADO-ANTIOQUIA;COL;3326899;3104261229.0;PICCOLOMBIA@PIC.CO;47598;0;0;Si;03. LIMPIO
